"load_zone","ts_period","energy_category","Energy_GWh_typical_yr","Scenario","Energy_GWh_typical_yr_Baseline","Baseline_Scenario","Delta_AnnualGen_GWh","AnnualGen_perc_change_from_baseline","climate_impacts_included","energy_category_disagg"
"NV_S",2040,"zone_demand_GWh",45770.8281,"GFDL-ESM2M",45670.3023,"Baseline no CC",100.525800000003,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2040,"zone_demand_GWh",45718.5373,"HadGEM2-CC",45670.3023,"Baseline no CC",48.2350000000006,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2040,"zone_demand_GWh",45709.1681,"HadGEM2-ES",45670.3023,"Baseline no CC",38.8658000000069,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2040,"zone_demand_GWh",45747.5754,"MIROC5",45670.3023,"Baseline no CC",77.2731000000058,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2040,"zone_demand_GWh",45724.6108,"MPI-ESM-LR",45670.3023,"Baseline no CC",54.3084999999992,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2040,"zone_demand_GWh",45750.2166,"bcc-csm1-1",45670.3023,"Baseline no CC",79.914300000004,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47503.3339,"ACCESS-1.0",47399.9416,"Baseline no CC",103.3923,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47480.8882,"CCSM",47399.9416,"Baseline no CC",80.9466000000029,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47434.1821,"CESM1-BGC",47399.9416,"Baseline no CC",34.2404999999999,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47409.665,"CESM1-CAM5",47399.9416,"Baseline no CC",9.72340000000258,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47508.7374,"CMCC-CM",47399.9416,"Baseline no CC",108.7958,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47490.2092,"CMCC-CMS",47399.9416,"Baseline no CC",90.2676000000065,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47400.3213,"CNRM-CM5",47399.9416,"Baseline no CC",0.379699999997683,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47437.5044,"CanESM",47399.9416,"Baseline no CC",37.5627999999997,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47488.1072,"GFDL-CM3",47399.9416,"Baseline no CC",88.1656000000075,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47429.4919,"GFDL-ESM2M",47399.9416,"Baseline no CC",29.5503000000026,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47426.2992,"HadGEM2-CC",47399.9416,"Baseline no CC",26.357600000003,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47440.8893,"HadGEM2-ES",47399.9416,"Baseline no CC",40.947699999997,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47478.0369,"MIROC5",47399.9416,"Baseline no CC",78.0953000000009,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47452.3308,"MPI-ESM-LR",47399.9416,"Baseline no CC",52.3891999999978,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2045,"zone_demand_GWh",47474.926,"bcc-csm1-1",47399.9416,"Baseline no CC",74.9844000000012,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49745.7236,"ACCESS-1.0",49681.3252,"Baseline no CC",64.3983999999982,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49734.5051,"CCSM",49681.3252,"Baseline no CC",53.1798999999955,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49729.2619,"CESM1-BGC",49681.3252,"Baseline no CC",47.9366999999911,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49663.5568,"CESM1-CAM5",49681.3252,"Baseline no CC",-17.7684000000081,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49771.505,"CMCC-CM",49681.3252,"Baseline no CC",90.1797999999908,0.002,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49741.8499,"CMCC-CMS",49681.3252,"Baseline no CC",60.5246999999945,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49626.682,"CNRM-CM5",49681.3252,"Baseline no CC",-54.6432000000059,-0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49677.9632,"CanESM",49681.3252,"Baseline no CC",-3.36200000000099,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49739.516,"GFDL-CM3",49681.3252,"Baseline no CC",58.1907999999967,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49639.7395,"GFDL-ESM2M",49681.3252,"Baseline no CC",-41.5857000000033,-0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49674.896,"HadGEM2-CC",49681.3252,"Baseline no CC",-6.42920000000595,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49688.4463,"HadGEM2-ES",49681.3252,"Baseline no CC",7.12109999998938,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49752.5422,"MIROC5",49681.3252,"Baseline no CC",71.2169999999969,0.001,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49686.0433,"MPI-ESM-LR",49681.3252,"Baseline no CC",4.71809999999095,0,"Hydropower and Water Load Scenarios","Water Load"
"NV_S",2050,"zone_demand_GWh",49723.0197,"bcc-csm1-1",49681.3252,"Baseline no CC",41.6944999999978,0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5133.83603,"ACCESS-1.0",5080.94216,"Baseline no CC",52.8938699999999,0.01,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5122.23319,"CCSM",5080.94216,"Baseline no CC",41.2910300000003,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5092.50911,"CESM1-BGC",5080.94216,"Baseline no CC",11.5669499999995,0.002,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5073.46301,"CESM1-CAM5",5080.94216,"Baseline no CC",-7.47915000000103,-0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5141.57292,"CMCC-CM",5080.94216,"Baseline no CC",60.6307599999991,0.012,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5104.91385,"CMCC-CMS",5080.94216,"Baseline no CC",23.9716899999994,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5101.2476,"CNRM-CM5",5080.94216,"Baseline no CC",20.3054399999992,0.004,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5091.94188,"CanESM",5080.94216,"Baseline no CC",10.9997199999998,0.002,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5139.77892,"GFDL-CM3",5080.94216,"Baseline no CC",58.8367599999992,0.012,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5131.92038,"GFDL-ESM2M",5080.94216,"Baseline no CC",50.9782199999991,0.01,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5084.96716,"HadGEM2-CC",5080.94216,"Baseline no CC",4.02499999999964,0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5129.57212,"HadGEM2-ES",5080.94216,"Baseline no CC",48.6299599999993,0.01,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5111.80105,"MIROC5",5080.94216,"Baseline no CC",30.8588899999995,0.006,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5119.22696,"MPI-ESM-LR",5080.94216,"Baseline no CC",38.2847999999994,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2030,"zone_demand_GWh",5137.80831,"bcc-csm1-1",5080.94216,"Baseline no CC",56.8661499999989,0.011,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5487.41302,"ACCESS-1.0",5443.50345,"Baseline no CC",43.9095699999998,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5463.69999,"CCSM",5443.50345,"Baseline no CC",20.1965399999999,0.004,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5467.53617,"CESM1-BGC",5443.50345,"Baseline no CC",24.0327200000002,0.004,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5429.24689,"CESM1-CAM5",5443.50345,"Baseline no CC",-14.2565600000007,-0.003,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5476.72144,"CMCC-CM",5443.50345,"Baseline no CC",33.2179900000001,0.006,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5436.29076,"CMCC-CMS",5443.50345,"Baseline no CC",-7.21269000000029,-0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5454.37037,"CNRM-CM5",5443.50345,"Baseline no CC",10.8669200000004,0.002,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5449.98352,"CanESM",5443.50345,"Baseline no CC",6.48006999999961,0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5460.67233,"GFDL-CM3",5443.50345,"Baseline no CC",17.1688800000002,0.003,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5469.14944,"GFDL-ESM2M",5443.50345,"Baseline no CC",25.64599,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5454.77887,"HadGEM2-CC",5443.50345,"Baseline no CC",11.2754199999999,0.002,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5457.51571,"HadGEM2-ES",5443.50345,"Baseline no CC",14.0122599999995,0.003,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5464.47263,"MIROC5",5443.50345,"Baseline no CC",20.9691800000001,0.004,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5472.18225,"MPI-ESM-LR",5443.50345,"Baseline no CC",28.6787999999997,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2035,"zone_demand_GWh",5491.97209,"bcc-csm1-1",5443.50345,"Baseline no CC",48.4686400000001,0.009,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5966.82339,"ACCESS-1.0",5887.75884,"Baseline no CC",79.0645500000001,0.013,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5926.27596,"CCSM",5887.75884,"Baseline no CC",38.5171200000004,0.007,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5928.30202,"CESM1-BGC",5887.75884,"Baseline no CC",40.5431800000006,0.007,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5934.05566,"CESM1-CAM5",5887.75884,"Baseline no CC",46.2968200000005,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5915.58237,"CMCC-CM",5887.75884,"Baseline no CC",27.8235300000006,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5933.7754,"CMCC-CMS",5887.75884,"Baseline no CC",46.0165600000009,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5921.69754,"CNRM-CM5",5887.75884,"Baseline no CC",33.9387000000006,0.006,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5946.97377,"CanESM",5887.75884,"Baseline no CC",59.2149300000001,0.01,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5933.95629,"GFDL-CM3",5887.75884,"Baseline no CC",46.1974500000006,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5932.14134,"GFDL-ESM2M",5887.75884,"Baseline no CC",44.3825000000006,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5979.58478,"HadGEM2-CC",5887.75884,"Baseline no CC",91.8259400000006,0.016,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5942.29574,"HadGEM2-ES",5887.75884,"Baseline no CC",54.536900000001,0.009,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5960.67331,"MIROC5",5887.75884,"Baseline no CC",72.9144699999997,0.012,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5978.70644,"MPI-ESM-LR",5887.75884,"Baseline no CC",90.9476000000013,0.015,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2040,"zone_demand_GWh",5953.44227,"bcc-csm1-1",5887.75884,"Baseline no CC",65.68343,0.011,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6437.25837,"ACCESS-1.0",6351.11201,"Baseline no CC",86.1463600000006,0.014,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6397.21402,"CCSM",6351.11201,"Baseline no CC",46.1020099999996,0.007,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6386.41105,"CESM1-BGC",6351.11201,"Baseline no CC",35.2990399999999,0.006,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6391.85255,"CESM1-CAM5",6351.11201,"Baseline no CC",40.7405399999998,0.006,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6368.88957,"CMCC-CM",6351.11201,"Baseline no CC",17.7775600000004,0.003,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6412.9818,"CMCC-CMS",6351.11201,"Baseline no CC",61.8697899999997,0.01,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6373.01369,"CNRM-CM5",6351.11201,"Baseline no CC",21.9016800000009,0.003,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6392.99039,"CanESM",6351.11201,"Baseline no CC",41.8783800000001,0.007,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6398.77129,"GFDL-CM3",6351.11201,"Baseline no CC",47.6592799999999,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6429.44142,"GFDL-ESM2M",6351.11201,"Baseline no CC",78.3294100000003,0.012,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6426.67518,"HadGEM2-CC",6351.11201,"Baseline no CC",75.5631699999994,0.012,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6448.74983,"HadGEM2-ES",6351.11201,"Baseline no CC",97.6378199999999,0.015,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6424.13389,"MIROC5",6351.11201,"Baseline no CC",73.0218800000002,0.011,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6481.63268,"MPI-ESM-LR",6351.11201,"Baseline no CC",130.52067,0.021,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2045,"zone_demand_GWh",6413.20934,"bcc-csm1-1",6351.11201,"Baseline no CC",62.0973299999996,0.01,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6981.93192,"ACCESS-1.0",6895.07366,"Baseline no CC",86.85826,0.013,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6908.56476,"CCSM",6895.07366,"Baseline no CC",13.4911000000002,0.002,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6928.95084,"CESM1-BGC",6895.07366,"Baseline no CC",33.8771799999995,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6885.58768,"CESM1-CAM5",6895.07366,"Baseline no CC",-9.48598000000038,-0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6898.80337,"CMCC-CM",6895.07366,"Baseline no CC",3.72971000000052,0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6907.8729,"CMCC-CMS",6895.07366,"Baseline no CC",12.7992400000003,0.002,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6903.32256,"CNRM-CM5",6895.07366,"Baseline no CC",8.24889999999959,0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6889.32226,"CanESM",6895.07366,"Baseline no CC",-5.7514000000001,-0.001,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6930.62104,"GFDL-CM3",6895.07366,"Baseline no CC",35.54738,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6939.99868,"GFDL-ESM2M",6895.07366,"Baseline no CC",44.9250199999997,0.007,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6895.1762,"HadGEM2-CC",6895.07366,"Baseline no CC",0.102539999999863,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6999.29761,"HadGEM2-ES",6895.07366,"Baseline no CC",104.223950000001,0.015,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6926.17931,"MIROC5",6895.07366,"Baseline no CC",31.1056499999995,0.005,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6984.35812,"MPI-ESM-LR",6895.07366,"Baseline no CC",89.2844599999999,0.013,"Hydropower and Water Load Scenarios","Water Load"
"OR_E",2050,"zone_demand_GWh",6952.19769,"bcc-csm1-1",6895.07366,"Baseline no CC",57.1240299999999,0.008,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32387.1561,"ACCESS-1.0",32375.9709,"Baseline no CC",11.1851999999999,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32379.9212,"CCSM",32375.9709,"Baseline no CC",3.95030000000042,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32383.0425,"CESM1-BGC",32375.9709,"Baseline no CC",7.07159999999931,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32378.3411,"CESM1-CAM5",32375.9709,"Baseline no CC",2.3702000000012,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32382.1735,"CMCC-CM",32375.9709,"Baseline no CC",6.20260000000053,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32380.7006,"CMCC-CMS",32375.9709,"Baseline no CC",4.72969999999987,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32384.1274,"CNRM-CM5",32375.9709,"Baseline no CC",8.15649999999732,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32383.8271,"CanESM",32375.9709,"Baseline no CC",7.85620000000199,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32389.596,"GFDL-CM3",32375.9709,"Baseline no CC",13.6251000000011,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32384.4763,"GFDL-ESM2M",32375.9709,"Baseline no CC",8.50540000000183,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32379.6316,"HadGEM2-CC",32375.9709,"Baseline no CC",3.66070000000036,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32385.2698,"HadGEM2-ES",32375.9709,"Baseline no CC",9.29890000000159,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32377.68,"MIROC5",32375.9709,"Baseline no CC",1.70910000000003,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32377.6236,"MPI-ESM-LR",32375.9709,"Baseline no CC",1.65270000000237,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2030,"zone_demand_GWh",32387.2615,"bcc-csm1-1",32375.9709,"Baseline no CC",11.2906000000003,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34660.7748,"ACCESS-1.0",34653.6698,"Baseline no CC",7.1050000000032,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34652.0696,"CCSM",34653.6698,"Baseline no CC",-1.60019999999349,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34657.8021,"CESM1-BGC",34653.6698,"Baseline no CC",4.13230000000476,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34656.9183,"CESM1-CAM5",34653.6698,"Baseline no CC",3.24850000000151,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34653.3729,"CMCC-CM",34653.6698,"Baseline no CC",-0.296899999993911,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34651.5684,"CMCC-CMS",34653.6698,"Baseline no CC",-2.10139999999956,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34660.4871,"CNRM-CM5",34653.6698,"Baseline no CC",6.81730000000243,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34658.4936,"CanESM",34653.6698,"Baseline no CC",4.82380000000558,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34659.8285,"GFDL-CM3",34653.6698,"Baseline no CC",6.15870000000723,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34658.2511,"GFDL-ESM2M",34653.6698,"Baseline no CC",4.58130000000529,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34657.5701,"HadGEM2-CC",34653.6698,"Baseline no CC",3.90030000000843,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34658.4975,"HadGEM2-ES",34653.6698,"Baseline no CC",4.82770000000164,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34654.0163,"MIROC5",34653.6698,"Baseline no CC",0.346499999999651,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34657.5004,"MPI-ESM-LR",34653.6698,"Baseline no CC",3.83060000000114,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2035,"zone_demand_GWh",34658.39,"bcc-csm1-1",34653.6698,"Baseline no CC",4.72020000000339,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37303.6506,"ACCESS-1.0",37293.7581,"Baseline no CC",9.89250000000175,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37296.6507,"CCSM",37293.7581,"Baseline no CC",2.8926000000065,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37297.2998,"CESM1-BGC",37293.7581,"Baseline no CC",3.54169999999431,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37300.3055,"CESM1-CAM5",37293.7581,"Baseline no CC",6.54740000000311,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37291.7544,"CMCC-CM",37293.7581,"Baseline no CC",-2.00370000000112,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37299.9178,"CMCC-CMS",37293.7581,"Baseline no CC",6.15969999999652,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37298.1183,"CNRM-CM5",37293.7581,"Baseline no CC",4.36019999999553,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37300.8192,"CanESM",37293.7581,"Baseline no CC",7.06110000000626,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37296.0111,"GFDL-CM3",37293.7581,"Baseline no CC",2.25300000000425,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37300.6655,"GFDL-ESM2M",37293.7581,"Baseline no CC",6.90740000000369,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37305.3709,"HadGEM2-CC",37293.7581,"Baseline no CC",11.6128000000026,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37300.8229,"HadGEM2-ES",37293.7581,"Baseline no CC",7.0648000000001,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37298.3104,"MIROC5",37293.7581,"Baseline no CC",4.55230000000302,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37308.6196,"MPI-ESM-LR",37293.7581,"Baseline no CC",14.8614999999991,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2040,"zone_demand_GWh",37303.4582,"bcc-csm1-1",37293.7581,"Baseline no CC",9.70010000000184,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2045,"zone_demand_GWh",40629.8396,"ACCESS-1.0",40620.9332,"Baseline no CC",8.90639999999985,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2045,"zone_demand_GWh",40626.4258,"CCSM",40620.9332,"Baseline no CC",5.49259999999776,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2045,"zone_demand_GWh",40623.4782,"CESM1-BGC",40620.9332,"Baseline no CC",2.54500000000553,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2045,"zone_demand_GWh",40621.328,"CESM1-CAM5",40620.9332,"Baseline no CC",0.394800000001851,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2045,"zone_demand_GWh",40615.4851,"CMCC-CM",40620.9332,"Baseline no CC",-5.44810000000143,0,"Hydropower and Water Load Scenarios","Water Load"
"OR_PDX",2045,"zone_demand_GWh",40625.8581,"CMCC-CMS",40620.9332,"Baseline no CC",4.92490000000544,0,"Hydropower and Water Load Scenarios","Water Load"
